event_id,primary_step_state,primary_point_state
14558553351,Primary step state: Stationary,Primary point state: Stationary
14558553352,Primary step state: Stationary,Primary point state: Stationary
14573482561,Primary step state: Stationary,Primary point state: Stationary
14573482562,Primary step state: Stationary,Primary point state: Stationary
14573482563,Primary step state: Stationary,Primary point state: Stationary
14620630150,Primary step state: Stationary,Primary point state: Stationary
14620630151,Primary step state: Stationary,Primary point state: Stationary
14620630152,Primary step state: Stationary,Primary point state: Stationary
14756592979,Primary step state: Stationary,Primary point state: Stationary
14756592980,Primary step state: Stationary,Primary point state: Stationary
14756592981,Primary step state: Stationary,Primary point state: Stationary
14774782866,Primary step state: Stationary,Primary point state: Stationary
14656089859,Primary step state: Stationary,Primary point state: Stationary
14656089860,Primary step state: Stationary,Primary point state: Stationary
14756592982,Primary step state: Stationary,Primary point state: Stationary
14756592983,Primary step state: Stationary,Primary point state: Stationary
14756592984,Primary step state: Stationary,Primary point state: Stationary
14774782867,Primary step state: Stationary,Primary point state: Stationary
14774782868,Primary step state: Stationary,Primary point state: Stationary
14774782869,Primary step state: Stationary,Primary point state: Stationary
14867959668,Primary step state: Stationary,Primary point state: Stationary
14867959669,Primary step state: Stationary,Primary point state: Stationary
14867959670,Primary step state: Stationary,Primary point state: Stationary
14921488252,Primary step state: Stationary,Primary point state: Stationary
14921488253,Primary step state: Stationary,Primary point state: Stationary
14921488254,Primary step state: Stationary,Primary point state: Stationary
14921488255,Primary step state: Stationary,Primary point state: Stationary
14921488256,Primary step state: Stationary,Primary point state: Stationary
15096830090,Primary step state: Stationary,Primary point state: Stationary
15037271348,Primary step state: Stationary,Primary point state: Stationary
15037271349,Primary step state: Stationary,Primary point state: Stationary
15037271350,Primary step state: Stationary,Primary point state: Stationary
15096830115,Primary step state: Stationary,Primary point state: Stationary
15096830120,Primary step state: Stationary,Primary point state: Stationary
15096830135,Primary step state: Stationary,Primary point state: Stationary
15146831905,Primary step state: Stationary,Primary point state: Stationary
15146831917,Primary step state: Stationary,Primary point state: Stationary
15146831925,Primary step state: Stationary,Primary point state: Stationary
15146831938,Primary step state: Stationary,Primary point state: Stationary
15146831945,Primary step state: Stationary,Primary point state: Stationary
15146831950,Primary step state: Stationary,Primary point state: Stationary
15467902337,Primary step state: Stationary,Primary point state: Stationary
15467902344,Primary step state: Stationary,Primary point state: Stationary
15467902357,Primary step state: Stationary,Primary point state: Stationary
15638261166,Primary step state: Stationary,Primary point state: Stationary
15638261171,Primary step state: Stationary,Primary point state: Stationary
15638261178,Primary step state: Stationary,Primary point state: Stationary
15638261189,Primary step state: Stationary,Primary point state: Stationary
15638261198,Primary step state: Stationary,Primary point state: Stationary
15638261208,Primary step state: Stationary,Primary point state: Stationary
15715084409,Primary step state: Stationary,Primary point state: Stationary
15715084417,Primary step state: Stationary,Primary point state: Stationary
15715084425,Primary step state: Stationary,Primary point state: Stationary
15773863662,Primary step state: Stationary,Primary point state: Stationary
15773863665,Primary step state: Stationary,Primary point state: Stationary
15773863673,Primary step state: Stationary,Primary point state: Stationary
15841392721,Primary step state: Stationary,Primary point state: Stationary
15841392733,Primary step state: Stationary,Primary point state: Stationary
15841392740,Primary step state: Stationary,Primary point state: Stationary
15943642868,Primary step state: Stationary,Primary point state: Stationary
15943642874,Primary step state: Stationary,Primary point state: Stationary
15943642880,Primary step state: Stationary,Primary point state: Stationary
16047914379,Primary step state: Stationary,Primary point state: Stationary
16047914400,Primary step state: Stationary,Primary point state: Stationary
16047914407,Primary step state: Stationary,Primary point state: Stationary
16152170051,Primary step state: Stationary,Primary point state: Stationary
16152170055,Primary step state: Stationary,Primary point state: Stationary
16152170124,Primary step state: Stationary,Primary point state: Stationary
16349736224,Primary step state: Stationary,Primary point state: Stationary
16349736229,Primary step state: Stationary,Primary point state: Stationary
16349736245,Primary step state: Stationary,Primary point state: Stationary
16349736276,Primary step state: Stationary,Primary point state: Stationary
16349736285,Primary step state: Stationary,Primary point state: Stationary
16349736292,Primary step state: Stationary,Primary point state: Stationary
16468348656,Primary step state: Stationary,Primary point state: Stationary
16468348670,Primary step state: Stationary,Primary point state: Stationary
16468348676,Primary step state: Stationary,Primary point state: Stationary
16539016904,Primary step state: Stationary,Primary point state: Stationary
16539016931,Primary step state: Stationary,Primary point state: Stationary
